Folio 15 verso,Column A,Line 12
Folio 15 verso,Column A,Line 13
Folio 15 verso,Column A,Line 14
Folio 15 verso,Column A,Line 15
Folio 15 verso,Column A,Line 16
Folio 15 verso,Column A,Line 17
Folio 15 verso,Column A,Line 18
Folio 15 verso,Column A,Line 19
Folio 15 verso,Column A,Line 20
Folio 15 verso,Column A,Line 21
Folio 15 verso,Column A,Line 22
Folio 15 verso,Column A,Line 23
Folio 15 verso,Column A,Line 24
Folio 15 verso,Column A,Line 25
Folio 15 verso,Column A,Line 26
Folio 15 verso,Column A,Line 27
Folio 15 verso,Column A,Line 28
Folio 15 verso,Column A,Line 29
Folio 15 verso,Column A,Line 30
Folio 15 verso,Column A,Line 31
Folio 15 verso,Column A,Line 32
Folio 15 verso,Column A,Line 33
Folio 15 verso,Column A,Line 34
Folio 15 verso,Column A,Line 35
Folio 15 verso,Column A,Line 36
Folio 15 verso,Column A,Line 37
Folio 15 verso,Column A,Line 38
Folio 15 verso,Column A,Line 39
Folio 15 verso,Column A,Line 40
Folio 15 verso,Column A,Line 41
Folio 15 verso,Column A,Line 42
Folio 15 verso,Column A,Line 43
Folio 15 verso,Column A,Line 44
Folio 15 verso,Column A,Line 45
Folio 15 verso,Column A,Line 46
Folio 15 verso,Column A,Line 47
Folio 15 verso,Column B,Line 01
Folio 15 verso,Column B,Line 02
Folio 15 verso,Column B,Line 03
Folio 15 verso,Column B,Line 04
Folio 15 verso,Column B,Line 05
Folio 15 verso,Column B,Line 06
Folio 15 verso,Column B,Line 07
Folio 15 verso,Column B,Line 08
Folio 15 verso,Column B,Line 09
Folio 15 verso,Column B,Line 10
Folio 15 verso,Column B,Line 11
Folio 15 verso,Column B,Line 12
Folio 15 verso,Column B,Line 13
Folio 15 verso,Column B,Line 14
Folio 15 verso,Column B,Line 15
Folio 15 verso,Column B,Line 16
Folio 15 verso,Column B,Line 17
Folio 15 verso,Column B,Line 18
Folio 15 verso,Column B,Line 19
Folio 15 verso,Column B,Line 20
Folio 15 verso,Column B,Line 21
Folio 15 verso,Column B,Line 22
Folio 15 verso,Column B,Line 23
Folio 15 verso,Column B,Line 24
Folio 15 verso,Column B,Line 25
Folio 15 verso,Column B,Line 26
Folio 15 verso,Column B,Line 27
Folio 15 verso,Column B,Line 28
Folio 15 verso,Column B,Line 29
Folio 15 verso,Column B,Line 30
Folio 15 verso,Column B,Line 31
Folio 15 verso,Column B,Line 32
Folio 15 verso,Column B,Line 33
Folio 15 verso,Column B,Line 34
Folio 15 verso,Column B,Line 35
Folio 15 verso,Column B,Line 36
Folio 15 verso,Column B,Line 37
Folio 15 verso,Column B,Line 38
Folio 15 verso,Column B,Line 39
Folio 15 verso,Column B,Line 40
Folio 15 verso,Column B,Line 41
Folio 15 verso,Column B,Line 42
Folio 15 verso,Column B,Line 43
Folio 15 verso,Column B,Line 44
Folio 16 recto,Column A,Line 01
Folio 16 recto,Column A,Line 02
Folio 16 recto,Column A,Line 03
Folio 16 recto,Column A,Line 04
Folio 16 recto,Column A,Line 05
Folio 16 recto,Column A,Line 06
Folio 16 recto,Column A,Line 07
Folio 16 recto,Column A,Line 08
Folio 16 recto,Column A,Line 09
Folio 16 recto,Column A,Line 10
Folio 16 recto,Column A,Line 11
Folio 16 recto,Column A,Line 12
Folio 16 recto,Column A,Line 13
Folio 16 recto,Column A,Line 14
Folio 16 recto,Column A,Line 15
Folio 16 recto,Column A,Line 16
Folio 16 recto,Column A,Line 17
Folio 16 recto,Column A,Line 18
Folio 16 recto,Column A,Line 19
Folio 16 recto,Column A,Line 20
Folio 16 recto,Column A,Line 21
Folio 16 recto,Column A,Line 22
Folio 16 recto,Column A,Line 23
Folio 16 recto,Column A,Line 24
Folio 16 recto,Column A,Line 25
Folio 16 recto,Column A,Line 26
Folio 16 recto,Column A,Line 27
Folio 16 recto,Column A,Line 28
Folio 16 recto,Column A,Line 29
Folio 16 recto,Column A,Line 30
Folio 16 recto,Column A,Line 31
Folio 16 recto,Column A,Line 32
Folio 16 recto,Column A,Line 33
Folio 16 recto,Column A,Line 34
Folio 16 recto,Column A,Line 35
Folio 16 recto,Column A,Line 36
Folio 16 recto,Column A,Line 37
Folio 16 recto,Column A,Line 38
Folio 16 recto,Column A,Line 39
Folio 16 recto,Column A,Line 40
Folio 16 recto,Column A,Line 41
Folio 16 recto,Column A,Line 42
Folio 16 recto,Column A,Line 43
Folio 16 recto,Column A,Line 44
Folio 16 recto,Column A,Line 45
Folio 16 recto,Column A,Line 46
Folio 16 recto,Column A,Line 47
Folio 16 recto,Column B,Line 01
Folio 16 recto,Column B,Line 02
Folio 16 recto,Column B,Line 03
Folio 16 recto,Column B,Line 04
Folio 16 recto,Column B,Line 05
Folio 16 recto,Column B,Line 06
Folio 16 recto,Column B,Line 07
Folio 16 recto,Column B,Line 08
Folio 16 recto,Column B,Line 09
Folio 16 recto,Column B,Line 10
Folio 16 recto,Column B,Line 11
Folio 16 recto,Column B,Line 12
Folio 16 recto,Column B,Line 13
Folio 16 recto,Column B,Line 14
Folio 16 recto,Column B,Line 15
Folio 16 recto,Column B,Line 16
Folio 16 recto,Column B,Line 17
Folio 16 recto,Column B,Line 18
Folio 16 recto,Column B,Line 19
Folio 16 recto,Column B,Line 20
Folio 16 recto,Column B,Line 21
Folio 16 recto,Column B,Line 22
Folio 16 recto,Column B,Line 23
Folio 16 recto,Column B,Line 24
Folio 16 recto,Column B,Line 25
Folio 16 recto,Column B,Line 26
Folio 16 recto,Column B,Line 27
Folio 16 recto,Column B,Line 28
Folio 16 recto,Column B,Line 29
Folio 16 recto,Column B,Line 30
Folio 16 recto,Column B,Line 31
Folio 16 recto,Column B,Line 32
Folio 16 recto,Column B,Line 33
Folio 16 recto,Column B,Line 34
Folio 16 recto,Column B,Line 35
Folio 16 recto,Column B,Line 36
Folio 16 recto,Column B,Line 37
Folio 16 recto,Column B,Line 38
Folio 16 recto,Column B,Line 39
Folio 16 recto,Column B,Line 40
Folio 16 recto,Column B,Line 41
Folio 16 recto,Column B,Line 42
Folio 16 recto,Column B,Line 43
Folio 16 recto,Column B,Line 44
Folio 16 verso,Column A,Line 01
Folio 16 verso,Column A,Line 02
Folio 16 verso,Column A,Line 03
Folio 16 verso,Column A,Line 04
Folio 16 verso,Column A,Line 05
Folio 16 verso,Column A,Line 06
Folio 16 verso,Column A,Line 07
Folio 16 verso,Column A,Line 08
Folio 16 verso,Column A,Line 09
Folio 16 verso,Column A,Line 10
Folio 16 verso,Column A,Line 11
Folio 16 verso,Column A,Line 12
Folio 16 verso,Column A,Line 13
Folio 16 verso,Column A,Line 14
Folio 16 verso,Column A,Line 15
Folio 16 verso,Column A,Line 16
Folio 16 verso,Column A,Line 17
Folio 16 verso,Column A,Line 18
Folio 16 verso,Column A,Line 19
Folio 16 verso,Column A,Line 20
Folio 16 verso,Column A,Line 21
Folio 16 verso,Column A,Line 22
Folio 16 verso,Column A,Line 23
Folio 16 verso,Column A,Line 24
Folio 16 verso,Column A,Line 25
Folio 16 verso,Column A,Line 26
Folio 16 verso,Column A,Line 27
Folio 16 verso,Column A,Line 28
Folio 16 verso,Column A,Line 29
Folio 16 verso,Column A,Line 30
Folio 16 verso,Column A,Line 31
Folio 16 verso,Column A,Line 32
Folio 16 verso,Column A,Line 33
Folio 16 verso,Column A,Line 34
Folio 16 verso,Column A,Line 35
Folio 16 verso,Column A,Line 36
Folio 16 verso,Column A,Line 37
Folio 16 verso,Column A,Line 38
Folio 16 verso,Column A,Line 39
Folio 16 verso,Column A,Line 40
Folio 16 verso,Column A,Line 41
Folio 16 verso,Column A,Line 42
Folio 16 verso,Column A,Line 43
Folio 16 verso,Column A,Line 44
Folio 16 verso,Column A,Line 45
Folio 16 verso,Column A,Line 46
Folio 16 verso,Column A,Line 47
Folio 16 verso,Column B,Line 01
Folio 16 verso,Column B,Line 02
Folio 16 verso,Column B,Line 03
Folio 16 verso,Column B,Line 04
Folio 16 verso,Column B,Line 05
Folio 16 verso,Column B,Line 06
Folio 16 verso,Column B,Line 07
Folio 16 verso,Column B,Line 08
Folio 16 verso,Column B,Line 09
Folio 16 verso,Column B,Line 10
Folio 16 verso,Column B,Line 11
Folio 16 verso,Column B,Line 12
Folio 16 verso,Column B,Line 13
Folio 16 verso,Column B,Line 14
Folio 16 verso,Column B,Line 15
Folio 16 verso,Column B,Line 16
Folio 16 verso,Column B,Line 17
Folio 16 verso,Column B,Line 18
Folio 16 verso,Column B,Line 19
Folio 16 verso,Column B,Line 20
Folio 16 verso,Column B,Line 21
Folio 16 verso,Column B,Line 22
Folio 16 verso,Column B,Line 23
Folio 16 verso,Column B,Line 24
Folio 16 verso,Column B,Line 25
Folio 16 verso,Column B,Line 26
Folio 16 verso,Column B,Line 27
Folio 16 verso,Column B,Line 28
Folio 16 verso,Column B,Line 29
Folio 16 verso,Column B,Line 30
Folio 16 verso,Column B,Line 31
Folio 16 verso,Column B,Line 32
Folio 16 verso,Column B,Line 33
Folio 16 verso,Column B,Line 34
Folio 16 verso,Column B,Line 35
Folio 16 verso,Column B,Line 36
Folio 16 verso,Column B,Line 37
Folio 16 verso,Column B,Line 38
Folio 16 verso,Column B,Line 39
Folio 16 verso,Column B,Line 40
Folio 16 verso,Column B,Line 41
Folio 16 verso,Column B,Line 42
Folio 16 verso,Column B,Line 43
Folio 16 verso,Column B,Line 44
Folio 16 verso,Column B,Line 45
Folio 16 verso,Column B,Line 46
Folio 16 verso,Column B,Line 47
Folio 17 recto,Column A,Line 01
Folio 17 recto,Column A,Line 02
Folio 17 recto,Column A,Line 03
Folio 17 recto,Column A,Line 04
Folio 17 recto,Column A,Line 05
Folio 17 recto,Column A,Line 06
Folio 17 recto,Column A,Line 07
Folio 17 recto,Column A,Line 08
Folio 17 recto,Column A,Line 09
Folio 17 recto,Column A,Line 10
Folio 17 recto,Column A,Line 11
Folio 17 recto,Column A,Line 12
Folio 17 recto,Column A,Line 13
Folio 17 recto,Column A,Line 14
Folio 17 recto,Column A,Line 15
Folio 17 recto,Column A,Line 16
Folio 17 recto,Column A,Line 17
Folio 17 recto,Column A,Line 18
Folio 17 recto,Column A,Line 19
Folio 17 recto,Column A,Line 20
Folio 17 recto,Column A,Line 21
Folio 17 recto,Column A,Line 22
Folio 17 recto,Column A,Line 23
Folio 17 recto,Column A,Line 24
Folio 17 recto,Column A,Line 25
Folio 17 recto,Column A,Line 26
Folio 17 recto,Column A,Line 27
Folio 17 recto,Column A,Line 28
Folio 17 recto,Column A,Line 29
Folio 17 recto,Column A,Line 30
Folio 17 recto,Column A,Line 31
Folio 17 recto,Column A,Line 32
Folio 17 recto,Column A,Line 33
Folio 17 recto,Column A,Line 34
Folio 17 recto,Column A,Line 35
Folio 17 recto,Column A,Line 36
Folio 17 recto,Column A,Line 37
Folio 17 recto,Column A,Line 38
Folio 17 recto,Column A,Line 39
Folio 17 recto,Column A,Line 40
Folio 17 recto,Column A,Line 41
Folio 17 recto,Column A,Line 42
Folio 17 recto,Column A,Line 43
Folio 17 recto,Column A,Line 44
Folio 17 recto,Column A,Line 45
Folio 17 recto,Column A,Line 46
Folio 17 recto,Column A,Line 47
Folio 17 recto,Column B,Line 01
Folio 17 recto,Column B,Line 02
Folio 17 recto,Column B,Line 03
Folio 17 recto,Column B,Line 04
Folio 17 recto,Column B,Line 05
Folio 17 recto,Column B,Line 06
Folio 17 recto,Column B,Line 07
Folio 17 recto,Column B,Line 08
Folio 17 recto,Column B,Line 09
Folio 17 recto,Column B,Line 10
Folio 17 recto,Column B,Line 11
Folio 17 recto,Column B,Line 12
Folio 17 recto,Column B,Line 13
Folio 17 recto,Column B,Line 14
Folio 17 recto,Column B,Line 15
Folio 17 recto,Column B,Line 16
Folio 17 recto,Column B,Line 17
Folio 17 recto,Column B,Line 18
Folio 17 recto,Column B,Line 19
Folio 17 recto,Column B,Line 20
Folio 17 recto,Column B,Line 21
Folio 17 recto,Column B,Line 22
Folio 17 recto,Column B,Line 23
Folio 17 recto,Column B,Line 24
Folio 17 recto,Column B,Line 25
Folio 17 recto,Column B,Line 26
Folio 17 recto,Column B,Line 27
Folio 17 recto,Column B,Line 28
Folio 17 recto,Column B,Line 29
Folio 17 recto,Column B,Line 31
Folio 17 recto,Column B,Line 32
Folio 17 recto,Column B,Line 33
Folio 17 recto,Column B,Line 34
Folio 17 recto,Column B,Line 35
Folio 17 recto,Column B,Line 36
Folio 17 recto,Column B,Line 37
Folio 17 recto,Column B,Line 38
Folio 17 recto,Column B,Line 39
Folio 17 recto,Column B,Line 40
Folio 17 recto,Column B,Line 41
Folio 17 recto,Column B,Line 42
Folio 17 recto,Column B,Line 43
Folio 17 recto,Column B,Line 44
Folio 17 recto,Column B,Line 45
Folio 17 recto,Column B,Line 46
Folio 17 verso,Column A,Line 01
Folio 17 verso,Column A,Line 02
Folio 17 verso,Column A,Line 03
Folio 17 verso,Column A,Line 04
Folio 17 verso,Column A,Line 05
Folio 17 verso,Column A,Line 06
Folio 17 verso,Column A,Line 07
Folio 17 verso,Column A,Line 08
Folio 17 verso,Column A,Line 09
Folio 17 verso,Column A,Line 10
Folio 17 verso,Column A,Line 11
Folio 17 verso,Column A,Line 12
Folio 17 verso,Column A,Line 13
Folio 17 verso,Column A,Line 14
Folio 17 verso,Column A,Line 15
Folio 17 verso,Column A,Line 16
Folio 17 verso,Column A,Line 17
Folio 17 verso,Column A,Line 18
Folio 17 verso,Column A,Line 19
Folio 17 verso,Column A,Line 20
Folio 17 verso,Column A,Line 21
Folio 17 verso,Column A,Line 22
Folio 17 verso,Column A,Line 23
Folio 17 verso,Column A,Line 24
Folio 17 verso,Column A,Line 25
Folio 17 verso,Column A,Line 26
Folio 17 verso,Column A,Line 27
Folio 17 verso,Column A,Line 28
Folio 17 verso,Column A,Line 29
Folio 17 verso,Column A,Line 30
Folio 17 verso,Column A,Line 31
Folio 17 verso,Column A,Line 32
Folio 17 verso,Column A,Line 33
Folio 17 verso,Column A,Line 34
Folio 17 verso,Column A,Line 35
Folio 17 verso,Column A,Line 36
Folio 17 verso,Column A,Line 37
Folio 17 verso,Column A,Line 38
Folio 17 verso,Column A,Line 39
Folio 17 verso,Column A,Line 40
Folio 17 verso,Column A,Line 41
Folio 17 verso,Column A,Line 42
Folio 17 verso,Column A,Line 43
Folio 17 verso,Column A,Line 44
Folio 17 verso,Column A,Line 45
Folio 17 verso,Column A,Line 46
Folio 17 verso,Column A,Line 47
Folio 17 verso,Column B,Line 01
Folio 17 verso,Column B,Line 02
Folio 17 verso,Column B,Line 03
Folio 17 verso,Column B,Line 04
Folio 17 verso,Column B,Line 05
Folio 17 verso,Column B,Line 06
Folio 17 verso,Column B,Line 07
Folio 17 verso,Column B,Line 08
Folio 17 verso,Column B,Line 09
Folio 17 verso,Column B,Line 10
Folio 17 verso,Column B,Line 11
Folio 17 verso,Column B,Line 12
Folio 17 verso,Column B,Line 13
Folio 17 verso,Column B,Line 14
Folio 17 verso,Column B,Line 15
Folio 17 verso,Column B,Line 16
Folio 17 verso,Column B,Line 17
Folio 17 verso,Column B,Line 18
Folio 17 verso,Column B,Line 19
Folio 17 verso,Column B,Line 20
Folio 17 verso,Column B,Line 21
Folio 17 verso,Column B,Line 22
Folio 17 verso,Column B,Line 23
Folio 17 verso,Column B,Line 24
Folio 17 verso,Column B,Line 25
Folio 17 verso,Column B,Line 26
Folio 17 verso,Column B,Line 27
Folio 17 verso,Column B,Line 28
Folio 17 verso,Column B,Line 29
Folio 17 verso,Column B,Line 30
Folio 17 verso,Column B,Line 31
Folio 17 verso,Column B,Line 32
Folio 17 verso,Column B,Line 33
Folio 17 verso,Column B,Line 34
Folio 17 verso,Column B,Line 35
Folio 17 verso,Column B,Line 36
Folio 17 verso,Column B,Line 37
Folio 17 verso,Column B,Line 38
Folio 17 verso,Column B,Line 39
Folio 17 verso,Column B,Line 40
Folio 17 verso,Column B,Line 41
Folio 17 verso,Column B,Line 42
Folio 17 verso,Column B,Line 43
Folio 17 verso,Column B,Line 44
Folio 17 verso,Column B,Line 45
Folio 17 verso,Column B,Line 46
Folio 18 recto,Column A,Line 01
Folio 18 recto,Column A,Line 02
Folio 18 recto,Column A,Line 03
Folio 18 recto,Column A,Line 04
Folio 18 recto,Column A,Line 05
Folio 18 recto,Column A,Line 06
Folio 18 recto,Column A,Line 07
Folio 18 recto,Column A,Line 08
Folio 18 recto,Column A,Line 09
Folio 18 recto,Column A,Line 10
Folio 18 recto,Column A,Line 11
Folio 18 recto,Column A,Line 12
Folio 18 recto,Column A,Line 13
Folio 18 recto,Column A,Line 14
Folio 18 recto,Column A,Line 15
Folio 18 recto,Column A,Line 16
Folio 18 recto,Column A,Line 17
Folio 18 recto,Column A,Line 18
Folio 18 recto,Column A,Line 19
Folio 18 recto,Column A,Line 20
Folio 18 recto,Column A,Line 21
Folio 18 recto,Column A,Line 22
Folio 18 recto,Column A,Line 23
Folio 18 recto,Column A,Line 24
Folio 18 recto,Column A,Line 25
Folio 18 recto,Column A,Line 26
Folio 18 recto,Column A,Line 27
Folio 18 recto,Column A,Line 28
Folio 18 recto,Column A,Line 29
Folio 18 recto,Column A,Line 30
Folio 18 recto,Column A,Line 31
Folio 18 recto,Column A,Line 32
Folio 18 recto,Column A,Line 33
Folio 18 recto,Column A,Line 34
Folio 18 recto,Column A,Line 35
Folio 18 recto,Column A,Line 36
Folio 18 recto,Column A,Line 37
Folio 18 recto,Column A,Line 38
Folio 18 recto,Column A,Line 39
Folio 18 recto,Column A,Line 40
Folio 18 recto,Column A,Line 41
Folio 18 recto,Column A,Line 42
Folio 18 recto,Column A,Line 43
Folio 18 recto,Column A,Line 44
Folio 18 recto,Column A,Line 45
Folio 18 recto,Column A,Line 46
Folio 18 recto,Column A,Line 47
Folio 18 recto,Column B,Line 01
Folio 18 recto,Column B,Line 02
Folio 18 recto,Column B,Line 03
Folio 18 recto,Column B,Line 04
Folio 18 recto,Column B,Line 05
Folio 18 recto,Column B,Line 06
Folio 18 recto,Column B,Line 07
Folio 18 recto,Column B,Line 08
Folio 18 recto,Column B,Line 09
Folio 18 recto,Column B,Line 10
Folio 18 recto,Column B,Line 11
Folio 18 recto,Column B,Line 12
Folio 18 recto,Column B,Line 13
Folio 18 recto,Column B,Line 14
Folio 18 recto,Column B,Line 15
Folio 18 recto,Column B,Line 16
Folio 18 recto,Column B,Line 17
Folio 18 recto,Column B,Line 18
Folio 18 recto,Column B,Line 19
Folio 18 recto,Column B,Line 20
Folio 18 recto,Column B,Line 21
Folio 18 recto,Column B,Line 22
Folio 18 recto,Column B,Line 23
Folio 18 recto,Column B,Line 24
Folio 18 recto,Column B,Line 25
Folio 18 recto,Column B,Line 26
Folio 18 recto,Column B,Line 27
Folio 18 recto,Column B,Line 28
Folio 18 recto,Column B,Line 29
Folio 18 recto,Column B,Line 30
Folio 18 recto,Column B,Line 31
Folio 18 recto,Column B,Line 32
Folio 18 recto,Column B,Line 33
Folio 18 recto,Column B,Line 34
Folio 18 recto,Column B,Line 35
Folio 18 recto,Column B,Line 36
Folio 18 recto,Column B,Line 37
Folio 18 recto,Column B,Line 38
Folio 18 recto,Column B,Line 39
Folio 18 recto,Column B,Line 40
Folio 18 recto,Column B,Line 41
Folio 18 recto,Column B,Line 42
Folio 18 recto,Column B,Line 43
Folio 18 recto,Column B,Line 44
Folio 18 recto,Column B,Line 45
Folio 18 verso,Column A,Line 01
Folio 18 verso,Column A,Line 02
Folio 18 verso,Column A,Line 03
Folio 18 verso,Column A,Line 04
Folio 18 verso,Column A,Line 05
Folio 18 verso,Column A,Line 06
Folio 18 verso,Column A,Line 07
Folio 18 verso,Column A,Line 08
Folio 18 verso,Column A,Line 09
Folio 18 verso,Column A,Line 10
Folio 18 verso,Column A,Line 11
Folio 18 verso,Column A,Line 12
Folio 18 verso,Column A,Line 13
Folio 18 verso,Column A,Line 14
Folio 18 verso,Column A,Line 15
Folio 18 verso,Column A,Line 16
Folio 18 verso,Column A,Line 17
Folio 18 verso,Column A,Line 18
Folio 18 verso,Column A,Line 19
Folio 18 verso,Column A,Line 20
Folio 18 verso,Column A,Line 21
Folio 18 verso,Column A,Line 22
Folio 18 verso,Column A,Line 23
Folio 18 verso,Column A,Line 24
Folio 18 verso,Column A,Line 25
Folio 18 verso,Column A,Line 26
Folio 18 verso,Column A,Line 27
Folio 18 verso,Column A,Line 28
Folio 18 verso,Column A,Line 29
Folio 18 verso,Column A,Line 30
Folio 18 verso,Column A,Line 31
Folio 18 verso,Column A,Line 32
Folio 18 verso,Column A,Line 33
Folio 18 verso,Column A,Line 34
Folio 18 verso,Column A,Line 35
Folio 18 verso,Column A,Line 36
Folio 18 verso,Column A,Line 37
Folio 18 verso,Column A,Line 38
Folio 18 verso,Column A,Line 39
Folio 18 verso,Column A,Line 40
Folio 18 verso,Column A,Line 41
Folio 18 verso,Column A,Line 42
Folio 18 verso,Column A,Line 43
Folio 18 verso,Column A,Line 44
Folio 18 verso,Column A,Line 45
Folio 18 verso,Column A,Line 46
Folio 18 verso,Column A,Line 47
Folio 18 verso,Column B,Line 01
Folio 18 verso,Column B,Line 02
Folio 18 verso,Column B,Line 03
Folio 18 verso,Column B,Line 04
Folio 18 verso,Column B,Line 05
Folio 18 verso,Column B,Line 06
Folio 18 verso,Column B,Line 07
Folio 18 verso,Column B,Line 08
Folio 18 verso,Column B,Line 09
Folio 18 verso,Column B,Line 10
Folio 18 verso,Column B,Line 11
Folio 18 verso,Column B,Line 12
Folio 18 verso,Column B,Line 13
Folio 18 verso,Column B,Line 14
Folio 18 verso,Column B,Line 15
Folio 18 verso,Column B,Line 16
Folio 18 verso,Column B,Line 17
Folio 18 verso,Column B,Line 18
Folio 18 verso,Column B,Line 19
Folio 18 verso,Column B,Line 20
Folio 18 verso,Column B,Line 21
Folio 18 verso,Column B,Line 22
Folio 18 verso,Column B,Line 23
Folio 18 verso,Column B,Line 24
Folio 18 verso,Column B,Line 25
Folio 18 verso,Column B,Line 26
Folio 18 verso,Column B,Line 27
Folio 18 verso,Column B,Line 28
Folio 18 verso,Column B,Line 29
Folio 18 verso,Column B,Line 30
Folio 18 verso,Column B,Line 31
Folio 18 verso,Column B,Line 32
Folio 18 verso,Column B,Line 33
Folio 18 verso,Column B,Line 34
Folio 18 verso,Column B,Line 35
Folio 18 verso,Column B,Line 36
Folio 18 verso,Column B,Line 37
Folio 18 verso,Column B,Line 38
Folio 18 verso,Column B,Line 39
Folio 18 verso,Column B,Line 40
Folio 18 verso,Column B,Line 41
Folio 18 verso,Column B,Line 42
Folio 18 verso,Column B,Line 43
Folio 18 verso,Column B,Line 44
Folio 18 verso,Column B,Line 45
Folio 18 verso,Column B,Line 46
Folio 18 verso,Column B,Line 47
Folio 19 recto,Column A,Line 01
Folio 19 recto,Column A,Line 02
Folio 19 recto,Column A,Line 03
Folio 19 recto,Column A,Line 04
Folio 19 recto,Column A,Line 05
Folio 19 recto,Column A,Line 06
Folio 19 recto,Column A,Line 07
Folio 19 recto,Column A,Line 08
Folio 19 recto,Column A,Line 09
Folio 19 recto,Column A,Line 10
Folio 19 recto,Column A,Line 11
Folio 19 recto,Column A,Line 12
Folio 19 recto,Column A,Line 13
Folio 19 recto,Column A,Line 14
Folio 19 recto,Column A,Line 15
Folio 19 recto,Column A,Line 16
Folio 19 recto,Column A,Line 17
Folio 19 recto,Column A,Line 18
Folio 19 recto,Column A,Line 19
Folio 19 recto,Column A,Line 20
Folio 19 recto,Column A,Line 21
Folio 19 recto,Column A,Line 22
Folio 19 recto,Column A,Line 23
Folio 19 recto,Column A,Line 24
Folio 19 recto,Column A,Line 25
Folio 19 recto,Column A,Line 26
Folio 19 recto,Column A,Line 27
Folio 19 recto,Column A,Line 28
Folio 19 recto,Column A,Line 29
Folio 19 recto,Column A,Line 30
Folio 19 recto,Column A,Line 31
Folio 19 recto,Column A,Line 32
Folio 19 recto,Column A,Line 33
Folio 19 recto,Column A,Line 34
Folio 19 recto,Column A,Line 35
Folio 19 recto,Column A,Line 36
Folio 19 recto,Column A,Line 37
Folio 19 recto,Column A,Line 38
Folio 19 recto,Column A,Line 39
Folio 19 recto,Column A,Line 40
Folio 19 recto,Column A,Line 41
Folio 19 recto,Column A,Line 42
Folio 19 recto,Column A,Line 43
Folio 19 recto,Column A,Line 44
Folio 19 recto,Column A,Line 45
Folio 19 recto,Column A,Line 46
Folio 19 recto,Column A,Line 47
Folio 19 recto,Column B,Line 01
Folio 19 recto,Column B,Line 02
Folio 19 recto,Column B,Line 03
Folio 19 recto,Column B,Line 04
Folio 19 recto,Column B,Line 05
Folio 19 recto,Column B,Line 06
Folio 19 recto,Column B,Line 07
Folio 19 recto,Column B,Line 08
Folio 19 recto,Column B,Line 09
Folio 19 recto,Column B,Line 10
Folio 19 recto,Column B,Line 11
Folio 19 recto,Column B,Line 12
Folio 19 recto,Column B,Line 13
Folio 19 recto,Column B,Line 14
Folio 19 recto,Column B,Line 15
Folio 19 recto,Column B,Line 16
Folio 19 recto,Column B,Line 17
Folio 19 recto,Column B,Line 18
Folio 19 recto,Column B,Line 19
Folio 19 recto,Column B,Line 20
Folio 19 recto,Column B,Line 21
Folio 19 recto,Column B,Line 22
Folio 19 recto,Column B,Line 23
Folio 19 recto,Column B,Line 24
Folio 19 recto,Column B,Line 25
Folio 19 recto,Column B,Line 26
Folio 19 recto,Column B,Line 27
Folio 19 recto,Column B,Line 28
Folio 19 recto,Column B,Line 29
Folio 19 recto,Column B,Line 30
Folio 19 recto,Column B,Line 31
Folio 19 recto,Column B,Line 32
Folio 19 recto,Column B,Line 33
Folio 19 recto,Column B,Line 34
Folio 19 recto,Column B,Line 35
Folio 19 recto,Column B,Line 36
Folio 19 recto,Column B,Line 37
Folio 19 recto,Column B,Line 38
Folio 19 recto,Column B,Line 39
Folio 19 recto,Column B,Line 40
Folio 19 recto,Column B,Line 41
Folio 19 recto,Column B,Line 42
Folio 19 recto,Column B,Line 43
Folio 19 recto,Column B,Line 44
Folio 19 recto,Column B,Line 45
Folio 19 verso,Column A,Line 01
Folio 19 verso,Column A,Line 02
Folio 19 verso,Column A,Line 03
Folio 19 verso,Column A,Line 04
Folio 19 verso,Column A,Line 05
Folio 19 verso,Column A,Line 06
Folio 19 verso,Column A,Line 07
Folio 19 verso,Column A,Line 08
Folio 19 verso,Column A,Line 09
Folio 19 verso,Column A,Line 10
Folio 19 verso,Column A,Line 11
Folio 19 verso,Column A,Line 12
Folio 19 verso,Column A,Line 13
Folio 19 verso,Column A,Line 14
Folio 19 verso,Column A,Line 15
Folio 19 verso,Column A,Line 16
Folio 19 verso,Column A,Line 17
Folio 19 verso,Column A,Line 18
Folio 19 verso,Column A,Line 19
Folio 19 verso,Column A,Line 20
Folio 19 verso,Column A,Line 21
Folio 19 verso,Column A,Line 22
Folio 19 verso,Column A,Line 23
Folio 19 verso,Column A,Line 24
Folio 19 verso,Column A,Line 25
Folio 19 verso,Column A,Line 26
Folio 19 verso,Column A,Line 27
Folio 19 verso,Column A,Line 28
Folio 19 verso,Column A,Line 29
Folio 19 verso,Column A,Line 30
Folio 19 verso,Column A,Line 31
Folio 19 verso,Column A,Line 32
Folio 19 verso,Column A,Line 33
Folio 19 verso,Column A,Line 34
Folio 19 verso,Column A,Line 35
Folio 19 verso,Column A,Line 36
Folio 19 verso,Column A,Line 37
Folio 19 verso,Column A,Line 38
Folio 19 verso,Column A,Line 39
Folio 19 verso,Column A,Line 40
Folio 19 verso,Column A,Line 41
Folio 19 verso,Column A,Line 42
Folio 19 verso,Column A,Line 43
Folio 19 verso,Column A,Line 44
Folio 19 verso,Column A,Line 45
Folio 19 verso,Column A,Line 46
Folio 19 verso,Column A,Line 47
Folio 19 verso,Column B,Line 01
Folio 19 verso,Column B,Line 02
